id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000001_VAR_1,"Pierce, ibn Romero and Bruce 676",,Aircraft,Human Trafficking,0.86,Myanmar,,,,"1116 Nicole Street, New Jayland, NE 07056",591.860.1749x445,,,FATF,2023-11-01,Active,"Variation of Pierce, Romero and Bruce 676",2025-01-17
WL_000001_VAR_2,"Romero 676 and Bruce Pierce,",,Aircraft,Human Trafficking,0.86,Myanmar,,,,"1116 Nicole Street, New Jayland, NE 07056",591.860.1749x445,,,FATF,2023-11-01,Active,"Variation of Pierce, Romero and Bruce 676",2025-01-17
WL_000002_VAR_3,Mv Sarah Collins,,Vessel,Organized Crime,0.63,Syria,,,,"9201 Mitchell Village Apt. 637, South Carlosview, KY 10016",,,,UN,2019-05-11,Active,Variation of MV Sarah Collins,2025-02-02
WL_000002_VAR_4,MV Sarah Collins,,Vessel,Organized Crime,0.63,Syria,,,,"9201 Mitchell Village Apt. 637, South Carlosview, KY 10016",,,,UN,2019-05-11,Active,Variation of MV Sarah Collins,2025-02-02
WL_000002_VAR_5,MV abdul Sarah Collins,,Vessel,Organized Crime,0.63,Syria,,,,"9201 Mitchell Village Apt. 637, South Carlosview, KY 10016",,,,UN,2019-05-11,Active,Variation of MV Sarah Collins,2025-02-02
WL_000003_VAR_6,Umar-Nicholas Terrell,Jon Johnson; Allen Navarro; Christopher Flowers,Individual,Sanctions Violation,0.96,China,1986-09-23,,346-40-8034,"18544 Lisa Rest, Port Sean, MP 14360",621.201.1363x37206,nicholasclark@example.com,,ED,2021-11-12,Active,Variation of Omar-Nicholas Terrell,2025-03-14
WL_000004_VAR_7,Dr. MV Adam Hawkins,,Vessel,Corruption,0.99,Libya,,,,"056 James Burg Apt. 605, Port Oscar, VT 55193",,taylormichael@example.net,,EU,2020-09-04,Active,Variation of MV Adam Hawkins,2025-02-05
WL_000005_VAR_8,Prof. Paul Barrett,,Individual,Politically Exposed Person (PEP),0.76,Afghanistan,1962-05-25,735261172,,"564 Megan Circle, Grayburgh, IA 05289",,,"Buyer, retail",EU,2018-10-10,Under Review,Variation of Paul Barrett,2024-11-27
WL_000006_VAR_9,MV S. Amber Thomas,,Vessel,Sanctions Violation,0.98,Belarus,,,,"9979 Ferguson Parkway, Williamsport, MS 63727",330-880-4976x960,zmoore@example.com,,EU,2024-12-06,Under Review,Variation of MV Amber Thomas,2025-05-16
WL_000006_VAR_10,Mw Amber Thumas,,Vessel,Sanctions Violation,0.98,Belarus,,,,"9979 Ferguson Parkway, Williamsport, MS 63727",330-880-4976x960,zmoore@example.com,,EU,2024-12-06,Under Review,Variation of MV Amber Thomas,2025-05-16
WL_000007_VAR_11,MV bin Gabriel Bond,,Vessel,Tax Evasion,0.68,Cuba,,,,,001-793-853-5629,,,ED,2018-06-05,Inactive,Variation of MV Gabriel Bond,2025-05-19
WL_000007_VAR_12,MV Gabriel Bond,,Vessel,Tax Evasion,0.68,Cuba,,,,,001-793-853-5629,,,ED,2018-06-05,Inactive,Variation of MV Gabriel Bond,2025-05-19
WL_000008_VAR_13,Prof. Robert Ortiz,Anthony Ferguson; Sabrina Cobb,Individual,Corruption,0.68,Somalia,1992-10-18,,,"11024 Mary Canyon, South Whitneyfort, NC 33078",(681)872-8444x3114,adamsjohn@example.net,"Teacher, secondary school",RBI,2017-08-11,Under Review,Variation of Robert Ortiz,2024-12-18
WL_000008_VAR_14,Robert Ortiz,Anthony Ferguson; Sabrina Cobb,Individual,Corruption,0.68,Somalia,1992-10-18,,,"11024 Mary Canyon, South Whitneyfort, NC 33078",(681)872-8444x3114,adamsjohn@example.net,"Teacher, secondary school",RBI,2017-08-11,Under Review,Variation of Robert Ortiz,2024-12-18
WL_000009_VAR_15,Housdom-Burton,,Organization,Organized Crime,0.73,Somalia,,,,,001-895-517-0776x918,,,FATF,2016-12-08,Inactive,Variation of Houston-Burton,2025-03-01
WL_000010_VAR_16,Anber Millar,Mr. Michael Jackson; Sherry Miller,Individual,Human Trafficking,0.86,Pakistan,1979-07-08,W09402674,852-45-9353,,,karen03@example.org,,FATF,2016-02-29,Inactive,Variation of Amber Miller,2025-03-22
WL_000011_VAR_17,Mv Philip Hodges,,Vessel,Human Trafficking,0.63,China,,,,"Unit 4152 Box 0436, DPO AP 79966",995.864.0503x1751,,,OFAC,2016-11-28,Inactive,Variation of MV Philip Hodges,2024-12-18
WL_000011_VAR_18,MV ibn Philip Hodges,,Vessel,Human Trafficking,0.63,China,,,,"Unit 4152 Box 0436, DPO AP 79966",995.864.0503x1751,,,OFAC,2016-11-28,Inactive,Variation of MV Philip Hodges,2024-12-18
WL_000011_VAR_19,Hodges Philip MV,,Vessel,Human Trafficking,0.63,China,,,,"Unit 4152 Box 0436, DPO AP 79966",995.864.0503x1751,,,OFAC,2016-11-28,Inactive,Variation of MV Philip Hodges,2024-12-18
WL_000012_VAR_20,Nv Ann Valter,,Vessel,Fraud,0.71,Afghanistan,,,,"2639 Mary Plains, Raymondville, AZ 10091",,,,RBI,2017-06-09,Under Review,Variation of MV Ann Walter,2025-07-12
WL_000012_VAR_21,Walter MV Ann,,Vessel,Fraud,0.71,Afghanistan,,,,"2639 Mary Plains, Raymondville, AZ 10091",,,,RBI,2017-06-09,Under Review,Variation of MV Ann Walter,2025-07-12
WL_000013_VAR_22,and Sons Schneider,,Organization,Human Trafficking,0.62,Mali,,,,"8089 Lewis Burg, South Hunter, WV 65181",958-301-5525x2309,,,SEBI,2021-06-20,Active,Variation of Schneider and Sons,2024-10-15
WL_000013_VAR_23,Schneider C. and Sons,,Organization,Human Trafficking,0.62,Mali,,,,"8089 Lewis Burg, South Hunter, WV 65181",958-301-5525x2309,,,SEBI,2021-06-20,Active,Variation of Schneider and Sons,2024-10-15
WL_000014_VAR_24,"and Perez Stewart Lopez,","Robinson, Reed and Wilkinson",Organization,Corruption,0.67,Nicaragua,,,,"5729 Weber Crest, West Johnchester, WV 31493",,laura07@example.com,,ED,2017-02-21,Under Review,"Variation of Lopez, Stewart and Perez",2025-05-05
WL_000014_VAR_25,"Lopez, Stawart And Perez","Robinson, Reed and Wilkinson",Organization,Corruption,0.67,Nicaragua,,,,"5729 Weber Crest, West Johnchester, WV 31493",,laura07@example.com,,ED,2017-02-21,Under Review,"Variation of Lopez, Stewart and Perez",2025-05-05
WL_000015_VAR_26,Ltd 633 Wyatt,,Aircraft,Corruption,0.75,Syria,,,,,,allen28@example.org,,EU,2017-06-26,Inactive,Variation of Wyatt Ltd 633,2025-02-14
WL_000016_VAR_27,Robbins PLC Front,,Organization,Drug Trafficking,0.62,Venezuela,,,,,,,,RBI,2016-05-04,Inactive,Variation of Robbins PLC Front,2024-11-11
WL_000016_VAR_28,Robbins PLC Front III,,Organization,Drug Trafficking,0.62,Venezuela,,,,,,,,RBI,2016-05-04,Inactive,Variation of Robbins PLC Front,2024-11-11
WL_000016_VAR_29,Robbins ibn PLC Front,,Organization,Drug Trafficking,0.62,Venezuela,,,,,,,,RBI,2016-05-04,Inactive,Variation of Robbins PLC Front,2024-11-11
WL_000017_VAR_30,Nancy Arnold MV,,Vessel,Money Laundering,0.92,Iran,,,,"934 Jeremy Glen Suite 321, Jamestown, LA 81717",,,,ED,2016-02-06,Inactive,Variation of MV Nancy Arnold,2024-09-05
WL_000017_VAR_31,MV Nancy Arnold,,Vessel,Money Laundering,0.92,Iran,,,,"934 Jeremy Glen Suite 321, Jamestown, LA 81717",,,,ED,2016-02-06,Inactive,Variation of MV Nancy Arnold,2024-09-05
WL_000018_VAR_32,Carr PLC Cartel III,Harrison Group,Organization,Tax Evasion,1.0,Venezuela,,,,"243 Baxter Crest, Port Albert, NV 14667",+1-700-603-9603x3422,fwalker@example.org,,EU,2024-06-25,Active,Variation of Carr PLC Cartel,2025-01-10
WL_000018_VAR_33,Carr PLC Cartel,Harrison Group,Organization,Tax Evasion,1.0,Venezuela,,,,"243 Baxter Crest, Port Albert, NV 14667",+1-700-603-9603x3422,fwalker@example.org,,EU,2024-06-25,Active,Variation of Carr PLC Cartel,2025-01-10
WL_000019_VAR_34,Bradley Hogan,,Individual,Human Trafficking,0.67,Libya,1969-05-02,,,"USS Herrera, FPO AP 95348",+1-255-859-3478x184,,"Research officer, government",SEBI,2022-05-12,Inactive,Variation of Bradley Hogan,2024-10-05
WL_000019_VAR_35,Bradley Hogan,,Individual,Human Trafficking,0.67,Libya,1969-05-02,,,"USS Herrera, FPO AP 95348",+1-255-859-3478x184,,"Research officer, government",SEBI,2022-05-12,Inactive,Variation of Bradley Hogan,2024-10-05
WL_000019_VAR_36,Bradley el Hogan,,Individual,Human Trafficking,0.67,Libya,1969-05-02,,,"USS Herrera, FPO AP 95348",+1-255-859-3478x184,,"Research officer, government",SEBI,2022-05-12,Inactive,Variation of Bradley Hogan,2024-10-05
WL_000020_VAR_37,Jeson Lee,Emily Reid; Alan Garcia; Justin Morris,Individual,Terrorism Financing,0.96,India,1997-06-30,,638-63-1833,"4085 Thomas Courts Suite 265, Melissashire, AR 66876",,,,RBI,2016-02-17,Under Review,Variation of Jason Lee,2024-12-24
WL_000021_VAR_38,Sanders-Johnson 761,,Aircraft,Money Laundering,0.79,Russia,,,,"0635 Lisa Forest Apt. 985, Carterborough, IA 04061",001-873-741-2912x64802,,,UN,2025-01-27,Active,Variation of Sanders-Johnson 761,2024-12-18
WL_000021_VAR_39,Sanders-Johnsom 761,,Aircraft,Money Laundering,0.79,Russia,,,,"0635 Lisa Forest Apt. 985, Carterborough, IA 04061",001-873-741-2912x64802,,,UN,2025-01-27,Active,Variation of Sanders-Johnson 761,2024-12-18
WL_000022_VAR_40,MV Jared Whitehead,,Vessel,Fraud,0.7,Yemen,,,,"9334 Bates Springs, East Vanessastad, FM 01782",,,,RBI,2022-03-12,Inactive,Variation of MV Jared Whitehead,2024-08-12
WL_000022_VAR_41,MV el Jared Whitehead,,Vessel,Fraud,0.7,Yemen,,,,"9334 Bates Springs, East Vanessastad, FM 01782",,,,RBI,2022-03-12,Inactive,Variation of MV Jared Whitehead,2024-08-12
WL_000022_VAR_42,Mv Jered Whitahead,,Vessel,Fraud,0.7,Yemen,,,,"9334 Bates Springs, East Vanessastad, FM 01782",,,,RBI,2022-03-12,Inactive,Variation of MV Jared Whitehead,2024-08-12
WL_000023_VAR_43,Haji Sweeney-Snyder Association,,Organization,Fraud,0.71,Venezuela,,,,,(282)292-9550,,,SEBI,2022-02-19,Under Review,Variation of Sweeney-Snyder Association,2024-10-26
WL_000023_VAR_44,Sweeney-Snyder Association,,Organization,Fraud,0.71,Venezuela,,,,,(282)292-9550,,,SEBI,2022-02-19,Under Review,Variation of Sweeney-Snyder Association,2024-10-26
WL_000023_VAR_45,Sweeney-Snyder ibn Association,,Organization,Fraud,0.71,Venezuela,,,,,(282)292-9550,,,SEBI,2022-02-19,Under Review,Variation of Sweeney-Snyder Association,2024-10-26
WL_000024_VAR_46,Duarte el Ltd Gang,,Organization,Sanctions Violation,0.66,China,,,,,,mooneyjoshua@example.net,,SEBI,2020-05-28,Active,Variation of Duarte Ltd Gang,2024-10-16
WL_000024_VAR_47,Duarte Ldd Gamg,,Organization,Sanctions Violation,0.66,China,,,,,,mooneyjoshua@example.net,,SEBI,2020-05-28,Active,Variation of Duarte Ltd Gang,2024-10-16
WL_000024_VAR_48,Duarte Ltd Gang PhD,,Organization,Sanctions Violation,0.66,China,,,,,,mooneyjoshua@example.net,,SEBI,2020-05-28,Active,Variation of Duarte Ltd Gang,2024-10-16
WL_000025_VAR_49,Brandon Garcya,Pamela Pham; Alexander Schwartz; Renee Campbell,Individual,Politically Exposed Person (PEP),0.67,China,1968-02-22,260162245,335-15-1722,,,,,EU,2022-05-10,Under Review,Variation of Brandon Garcia,2025-08-05
WL_000025_VAR_50,Garcia Brandon,Pamela Pham; Alexander Schwartz; Renee Campbell,Individual,Politically Exposed Person (PEP),0.67,China,1968-02-22,260162245,335-15-1722,,,,,EU,2022-05-10,Under Review,Variation of Brandon Garcia,2025-08-05
WL_000026_VAR_51,Abo-Mark Smith,,Individual,Drug Trafficking,0.87,Afghanistan,1993-06-06,,,,,sarah04@example.net,Ophthalmologist,UN,2017-02-17,Active,Variation of Abu-Mark Smith,2025-06-05
WL_000027_VAR_52,Edward Wright,Shelley Thompson,Individual,Tax Evasion,0.64,Sudan,1973-01-21,,,"2583 Williams Lakes, East Jeffreyberg, AR 01092",+1-678-301-6942x516,chavezdiana@example.net,,OFAC,2020-10-01,Active,Variation of Edward Wright,2025-07-31
WL_000027_VAR_53,Etward Wrikht,Shelley Thompson,Individual,Tax Evasion,0.64,Sudan,1973-01-21,,,"2583 Williams Lakes, East Jeffreyberg, AR 01092",+1-678-301-6942x516,chavezdiana@example.net,,OFAC,2020-10-01,Active,Variation of Edward Wright,2025-07-31
WL_000027_VAR_54,Sheikh Edward Wright,Shelley Thompson,Individual,Tax Evasion,0.64,Sudan,1973-01-21,,,"2583 Williams Lakes, East Jeffreyberg, AR 01092",+1-678-301-6942x516,chavezdiana@example.net,,OFAC,2020-10-01,Active,Variation of Edward Wright,2025-07-31
WL_000028_VAR_55,Foster-Wright,George-Brooks,Organization,Terrorism Financing,0.61,Nicaragua,,,,"USNV Garcia, FPO AA 44948",001-841-255-0042,,,EU,2024-05-25,Inactive,Variation of Foster-Wright,2024-12-23
WL_000028_VAR_56,Foster-Wright,George-Brooks,Organization,Terrorism Financing,0.61,Nicaragua,,,,"USNV Garcia, FPO AA 44948",001-841-255-0042,,,EU,2024-05-25,Inactive,Variation of Foster-Wright,2024-12-23
WL_000029_VAR_57,Miles el Ltd,,Organization,Organized Crime,0.71,Afghanistan,,,,,9044274787,morrisonjonathan@example.net,,FATF,2020-06-13,Active,Variation of Miles Ltd,2024-10-01
WL_000029_VAR_58,Miles Ltd MD,,Organization,Organized Crime,0.71,Afghanistan,,,,,9044274787,morrisonjonathan@example.net,,FATF,2020-06-13,Active,Variation of Miles Ltd,2024-10-01
WL_000029_VAR_59,Miles Ltd,,Organization,Organized Crime,0.71,Afghanistan,,,,,9044274787,morrisonjonathan@example.net,,FATF,2020-06-13,Active,Variation of Miles Ltd,2024-10-01
WL_000030_VAR_60,Samantha MV Ramirez,,Vessel,Human Trafficking,0.79,Belarus,,,,"112 Davies Lodge Apt. 069, New Laurenmouth, ID 12609",(501)877-8129,,,RBI,2024-10-01,Inactive,Variation of MV Samantha Ramirez,2025-08-02
WL_000030_VAR_61,Mv Samantha Ramyraz,,Vessel,Human Trafficking,0.79,Belarus,,,,"112 Davies Lodge Apt. 069, New Laurenmouth, ID 12609",(501)877-8129,,,RBI,2024-10-01,Inactive,Variation of MV Samantha Ramirez,2025-08-02
WL_000031_VAR_62,Green-Johnson 231,,Aircraft,Drug Trafficking,0.8,Pakistan,,,,"01994 Alexander Orchard, Jacksonbury, NY 03940",(890)964-4550,sarahjones@example.net,,OFAC,2018-03-07,Under Review,Variation of Green-Johnson 231,2024-10-16
WL_000031_VAR_63,Haji Green-Johnson 231,,Aircraft,Drug Trafficking,0.8,Pakistan,,,,"01994 Alexander Orchard, Jacksonbury, NY 03940",(890)964-4550,sarahjones@example.net,,OFAC,2018-03-07,Under Review,Variation of Green-Johnson 231,2024-10-16
WL_000032_VAR_64,Parker bin LLC 563,,Aircraft,Fraud,0.92,Sudan,,,,"649 Henry Bridge, North Victorchester, SC 44404",+1-438-310-8411,,,EU,2016-11-30,Inactive,Variation of Parker LLC 563,2024-09-29
WL_000033_VAR_65,"Young Anderson Lopez, and",,Organization,Sanctions Violation,0.82,Pakistan,,,,"645 Alejandro Forges Apt. 928, Ramseyburgh, DC 69211",670.657.6901,,,ED,2024-07-26,Under Review,"Variation of Lopez, Anderson and Young",2024-12-27
WL_000033_VAR_66,"Lopez, Andarson And Yuung",,Organization,Sanctions Violation,0.82,Pakistan,,,,"645 Alejandro Forges Apt. 928, Ramseyburgh, DC 69211",670.657.6901,,,ED,2024-07-26,Under Review,"Variation of Lopez, Anderson and Young",2024-12-27
WL_000034_VAR_67,Chavez Blc Geng,"Miller, Sutton and King",Organization,Fraud,0.61,Myanmar,,,,"74990 Jonathan Falls, Ashleychester, KS 22800",316.808.7830,,,SEBI,2016-04-21,Inactive,Variation of Chavez PLC Gang,2024-08-13
WL_000034_VAR_68,Gang Chavez PLC,"Miller, Sutton and King",Organization,Fraud,0.61,Myanmar,,,,"74990 Jonathan Falls, Ashleychester, KS 22800",316.808.7830,,,SEBI,2016-04-21,Inactive,Variation of Chavez PLC Gang,2024-08-13
WL_000035_VAR_69,MV Barrera Michael,,Vessel,Politically Exposed Person (PEP),0.92,Yemen,,,,"6735 Melinda Branch, Graceberg, SD 53661",(572)658-3254x221,,,OFAC,2018-11-30,Under Review,Variation of MV Michael Barrera,2025-03-27
WL_000035_VAR_70,MV Michael Barrera MD,,Vessel,Politically Exposed Person (PEP),0.92,Yemen,,,,"6735 Melinda Branch, Graceberg, SD 53661",(572)658-3254x221,,,OFAC,2018-11-30,Under Review,Variation of MV Michael Barrera,2025-03-27
WL_000036_VAR_71,Eaton Kroup,,Organization,Drug Trafficking,0.73,Mali,,,,"29370 Donna Flats, Port Donald, AL 53182",,nina93@example.com,,EU,2021-08-15,Inactive,Variation of Eaton Group,2024-10-13
WL_000036_VAR_72,Eaton ibn Group,,Organization,Drug Trafficking,0.73,Mali,,,,"29370 Donna Flats, Port Donald, AL 53182",,nina93@example.com,,EU,2021-08-15,Inactive,Variation of Eaton Group,2024-10-13
WL_000037_VAR_73,Webb-Figueroa 114,,Aircraft,Corruption,0.76,Syria,,,,,(483)843-1765x125,,,RBI,2018-01-16,Inactive,Variation of Webb-Figueroa 114,2025-02-19
WL_000037_VAR_74,114 Webb-Figueroa,,Aircraft,Corruption,0.76,Syria,,,,,(483)843-1765x125,,,RBI,2018-01-16,Inactive,Variation of Webb-Figueroa 114,2025-02-19
WL_000037_VAR_75,Webb-Figueroa 114 III,,Aircraft,Corruption,0.76,Syria,,,,,(483)843-1765x125,,,RBI,2018-01-16,Inactive,Variation of Webb-Figueroa 114,2025-02-19
WL_000038_VAR_76,"Johnston, bin Campbell and Estrada 215",,Aircraft,Human Trafficking,0.88,India,,,,,,,,OFAC,2019-07-06,Inactive,"Variation of Johnston, Campbell and Estrada 215",2025-04-13
WL_000038_VAR_77,"Mr. Johnston, Campbell and Estrada 215",,Aircraft,Human Trafficking,0.88,India,,,,,,,,OFAC,2019-07-06,Inactive,"Variation of Johnston, Campbell and Estrada 215",2025-04-13
WL_000039_VAR_78,Anderson-Taylor,,Organization,Drug Trafficking,0.77,Nicaragua,,,,"7076 Martinez Meadow Apt. 311, South Sheila, VI 52253",,dlarson@example.net,,ED,2022-01-06,Under Review,Variation of Anderson-Taylor,2025-02-01
WL_000040_VAR_79,Prof. Kent LLC 621,,Aircraft,Drug Trafficking,1.0,Somalia,,,,"45643 Simpson Roads Apt. 382, Hernandezhaven, IN 10562",001-836-567-8026x22033,,,RBI,2022-04-26,Active,Variation of Kent LLC 621,2025-04-16
WL_000040_VAR_80,Kent LLC 621,,Aircraft,Drug Trafficking,1.0,Somalia,,,,"45643 Simpson Roads Apt. 382, Hernandezhaven, IN 10562",001-836-567-8026x22033,,,RBI,2022-04-26,Active,Variation of Kent LLC 621,2025-04-16
WL_000040_VAR_81,Kent LLC 621,,Aircraft,Drug Trafficking,1.0,Somalia,,,,"45643 Simpson Roads Apt. 382, Hernandezhaven, IN 10562",001-836-567-8026x22033,,,RBI,2022-04-26,Active,Variation of Kent LLC 621,2025-04-16
WL_000041_VAR_82,MV Ross Bryan,,Vessel,Fraud,0.73,Sudan,,,,,,,,SEBI,2023-01-03,Under Review,Variation of MV Bryan Ross,2024-12-08
WL_000041_VAR_83,MV ibn Bryan Ross,,Vessel,Fraud,0.73,Sudan,,,,,,,,SEBI,2023-01-03,Under Review,Variation of MV Bryan Ross,2024-12-08
WL_000042_VAR_84,Williams Omar-Justin,Amanda Knight,Individual,Terrorism Financing,0.72,Iraq,1961-05-12,,432-40-9622,"915 Myers Island, New Graceshire, FL 59894",,,,ED,2023-04-25,Under Review,Variation of Omar-Justin Williams,2024-10-11
